authenticated,channel,coverage_meaning,failures,hi,lo,mean,method,metric,n_bit_exact_excluded,n_failed,n_observations,n_scenes,n_sources,n_units,unit_of_independence
False,harsh,,{},19.431088572295288,18.724692462928864,19.072558449292117,B0a-R,psnr_verified,0,0,1360,17,1,17,scene
False,harsh,,"{""no_sync"": 276, ""deadline_miss"": 1084}",nan,nan,nan,B0d,psnr_verified,0,1360,0,0,0,0,scene
False,harsh,,"{""no_sync"": 60}",15.68563043463515,15.140781196530186,15.417890599354019,B1,psnr_verified,0,60,1300,17,1,17,scene
False,harsh,,"{""no_sync"": 60}",15.674782301028644,15.122174013855565,15.40823777364747,B2,psnr_verified,0,60,1300,17,1,17,scene
True,harsh,,"{""no_sync"": 218, ""deadline_miss"": 1142}",nan,nan,nan,B3,psnr_verified,0,1360,0,0,0,0,scene
True,harsh,,"{""no_sync"": 276, ""deadline_miss"": 1084}",nan,nan,nan,B4,psnr_verified,0,1360,0,0,0,0,scene
True,harsh,,"{""no_sync"": 289, ""deadline_miss"": 1071}",nan,nan,nan,B4t,psnr_verified,0,1360,0,0,0,0,scene
True,harsh,,"{""no_sync"": 379, ""deadline_miss"": 981}",nan,nan,nan,P,psnr_verified,0,1360,0,0,0,0,scene
False,harsh,,"{""no_sync"": 60}",0.9639705882352942,0.9470588235294116,0.9558823529411765,B0a,availability,0,60,1300,17,1,17,scene
False,harsh,,{},1.0,1.0,1.0,B0a-R,availability,0,0,1360,17,1,17,scene
False,harsh,,"{""no_sync"": 276, ""deadline_miss"": 1084}",0.0,0.0,0.0,B0d,availability,0,1360,0,17,1,17,scene
False,harsh,,"{""no_sync"": 60}",0.9639705882352942,0.9470588235294116,0.9558823529411765,B1,availability,0,60,1300,17,1,17,scene
False,harsh,,"{""no_sync"": 60}",0.9639705882352942,0.9470588235294116,0.9558823529411765,B2,availability,0,60,1300,17,1,17,scene
True,harsh,,"{""no_sync"": 218, ""deadline_miss"": 1142}",0.0,0.0,0.0,B3,availability,0,1360,0,17,1,17,scene
True,harsh,,"{""no_sync"": 276, ""deadline_miss"": 1084}",0.0,0.0,0.0,B4,availability,0,1360,0,17,1,17,scene
True,harsh,,"{""no_sync"": 289, ""deadline_miss"": 1071}",0.0,0.0,0.0,B4t,availability,0,1360,0,17,1,17,scene
True,harsh,,"{""no_sync"": 379, ""deadline_miss"": 981}",0.0,0.0,0.0,P,availability,0,1360,0,17,1,17,scene
False,harsh,,"{""no_sync"": 60}",16.040309820884318,15.41866802055308,15.73017385903644,B0a,psnr_displayed,0,60,1300,17,1,17,scene
False,harsh,,{},19.431088572295288,18.724692462928864,19.072558449292117,B0a-R,psnr_displayed,0,0,1360,17,1,17,scene
False,harsh,,"{""no_sync"": 276, ""deadline_miss"": 1084}",13.163141721917,11.357996423505245,12.23897440475606,B0d,psnr_displayed,0,1360,0,17,1,17,scene
False,harsh,,"{""no_sync"": 60}",15.633723936327359,15.041157875311553,15.343463480214503,B1,psnr_displayed,0,60,1300,17,1,17,scene
False,harsh,,"{""no_sync"": 60}",15.623574642890107,15.023177952305362,15.333722949627733,B2,psnr_displayed,0,60,1300,17,1,17,scene
True,harsh,,"{""no_sync"": 218, ""deadline_miss"": 1142}",13.163141721917,11.357996423505245,12.23897440475606,B3,psnr_displayed,0,1360,0,17,1,17,scene
True,harsh,,"{""no_sync"": 276, ""deadline_miss"": 1084}",13.163141721917,11.357996423505245,12.23897440475606,B4,psnr_displayed,0,1360,0,17,1,17,scene
True,harsh,,"{""no_sync"": 289, ""deadline_miss"": 1071}",13.163141721917,11.357996423505245,12.23897440475606,B4t,psnr_displayed,0,1360,0,17,1,17,scene
True,harsh,,"{""no_sync"": 379, ""deadline_miss"": 981}",13.163141721917,11.357996423505245,12.23897440475606,P,psnr_displayed,0,1360,0,17,1,17,scene
False,mild,,{},29.684866504335112,28.7025742829017,29.167422445833466,B0a,psnr_full,0,0,1360,17,1,17,scene
False,mild,,{},29.97572200042195,28.94473456670632,29.432638873681217,B0a-R,psnr_full,0,0,1360,17,1,17,scene
False,mild,,{},29.17458951784838,26.86859496738849,27.980130393599797,B0d,psnr_full,0,0,1360,17,1,17,scene
False,mild,,{},28.91241744371484,27.99869030456268,28.443452918412042,B1,psnr_full,0,0,1360,17,1,17,scene
False,mild,,{},28.914762203539983,27.986147104356274,28.43865466411123,B2,psnr_full,0,0,1360,17,1,17,scene
True,mild,,{},29.17458951784838,26.86859496738849,27.980130393599797,B3,psnr_full,0,0,1360,17,1,17,scene
True,mild,,{},29.17458951784838,26.86859496738849,27.980130393599797,B4,psnr_full,0,0,1360,17,1,17,scene
True,mild,,{},27.840859394372497,25.67285117800928,26.723534623728,B4t,psnr_full,0,0,1360,17,1,17,scene
True,mild,,{},26.801482785580802,24.565244649283834,25.653208203606795,P,psnr_full,0,0,1360,17,1,17,scene
False,mild,,{},0.9221386532657313,0.911709114846648,0.9171250758075821,B0a,ssim_full,0,0,1360,17,1,17,scene
False,mild,,{},0.9392110002719406,0.9343769269030089,0.9368390537637683,B0a-R,ssim_full,0,0,1360,17,1,17,scene
False,mild,,{},0.8067675610900815,0.7576702119059041,0.7818598900344567,B0d,ssim_full,0,0,1360,17,1,17,scene
False,mild,,{},0.8859126156913527,0.8614976946042916,0.8743104227242038,B1,ssim_full,0,0,1360,17,1,17,scene
False,mild,,{},0.8853080772356082,0.8602817737170491,0.8734111853393125,B2,ssim_full,0,0,1360,17,1,17,scene
True,mild,,{},0.8067675610900815,0.7576702119059041,0.7818598900344567,B3,ssim_full,0,0,1360,17,1,17,scene
True,mild,,{},0.8067675610900815,0.7576702119059041,0.7818598900344567,B4,ssim_full,0,0,1360,17,1,17,scene
True,mild,,{},0.7553519796583046,0.6921646503774892,0.7234545459236433,B4t,ssim_full,0,0,1360,17,1,17,scene
True,mild,,{},0.7016905345904985,0.6119497917080129,0.6566457363854703,P,ssim_full,0,0,1360,17,1,17,scene
False,mild,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a,coverage,0,0,1360,17,1,17,scene
False,mild,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a-R,coverage,0,0,1360,17,1,17,scene
False,mild,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0d,coverage,0,0,1360,17,1,17,scene
False,mild,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B1,coverage,0,0,1360,17,1,17,scene
False,mild,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B2,coverage,0,0,1360,17,1,17,scene
True,mild,,{},1.0,1.0,1.0,B3,coverage,0,0,1360,17,1,17,scene
True,mild,,{},1.0,1.0,1.0,B4,coverage,0,0,1360,17,1,17,scene
True,mild,,{},1.0,1.0,1.0,B4t,coverage,0,0,1360,17,1,17,scene
True,mild,,{},1.0,1.0,1.0,P,coverage,0,0,1360,17,1,17,scene
False,mild,,{},29.684866504335112,28.7025742829017,29.167422445833466,B0a,psnr_verified,0,0,1360,17,1,17,scene
False,mild,,{},29.97572200042195,28.94473456670632,29.432638873681217,B0a-R,psnr_verified,0,0,1360,17,1,17,scene
False,mild,,{},29.17458951784838,26.86859496738849,27.980130393599797,B0d,psnr_verified,0,0,1360,17,1,17,scene
False,mild,,{},28.91241744371484,27.99869030456268,28.443452918412042,B1,psnr_verified,0,0,1360,17,1,17,scene
False,mild,,{},28.914762203539983,27.986147104356274,28.43865466411123,B2,psnr_verified,0,0,1360,17,1,17,scene
True,mild,,{},29.17458951784838,26.86859496738849,27.980130393599797,B3,psnr_verified,0,0,1360,17,1,17,scene
True,mild,,{},29.17458951784838,26.86859496738849,27.980130393599797,B4,psnr_verified,0,0,1360,17,1,17,scene
True,mild,,{},27.840859394372497,25.67285117800928,26.723534623728,B4t,psnr_verified,0,0,1360,17,1,17,scene
True,mild,,{},26.801482785580802,24.565244649283834,25.653208203606795,P,psnr_verified,0,0,1360,17,1,17,scene
False,mild,,{},1.0,1.0,1.0,B0a,availability,0,0,1360,17,1,17,scene
False,mild,,{},1.0,1.0,1.0,B0a-R,availability,0,0,1360,17,1,17,scene
False,mild,,{},1.0,1.0,1.0,B0d,availability,0,0,1360,17,1,17,scene
False,mild,,{},1.0,1.0,1.0,B1,availability,0,0,1360,17,1,17,scene
False,mild,,{},1.0,1.0,1.0,B2,availability,0,0,1360,17,1,17,scene
True,mild,,{},1.0,1.0,1.0,B3,availability,0,0,1360,17,1,17,scene
True,mild,,{},1.0,1.0,1.0,B4,availability,0,0,1360,17,1,17,scene
True,mild,,{},1.0,1.0,1.0,B4t,availability,0,0,1360,17,1,17,scene
True,mild,,{},1.0,1.0,1.0,P,availability,0,0,1360,17,1,17,scene
False,mild,,{},29.684866504335112,28.7025742829017,29.167422445833466,B0a,psnr_displayed,0,0,1360,17,1,17,scene
False,mild,,{},29.97572200042195,28.94473456670632,29.432638873681217,B0a-R,psnr_displayed,0,0,1360,17,1,17,scene
False,mild,,{},29.17458951784838,26.86859496738849,27.980130393599797,B0d,psnr_displayed,0,0,1360,17,1,17,scene
False,mild,,{},28.91241744371484,27.99869030456268,28.443452918412042,B1,psnr_displayed,0,0,1360,17,1,17,scene
False,mild,,{},28.914762203539983,27.986147104356274,28.43865466411123,B2,psnr_displayed,0,0,1360,17,1,17,scene
