availability,coverage,label,order,psnr_displayed,psnr_full,scene,step
0.7916666666666666,0.6666666666666666,+ менша одиниця 640→320 Б,fwd,29.130801495078668,28.26534554025191,synthetic:horizon-v3,1
0.875,0.6197916666666666,+ менша одиниця 640→320 Б,fwd,20.6439112149381,19.45200954373581,synthetic:illumination-v0,1
0.9166666666666666,0.6927083333333334,+ менша одиниця 640→320 Б,fwd,29.983666730214868,29.31325653440348,synthetic:lowlight-v0,1
0.9166666666666666,0.7239583333333334,+ менша одиниця 640→320 Б,fwd,33.47613822530379,31.364737342257843,synthetic:lowlight-v8,1
0.9583333333333334,0.671875,+ менша одиниця 640→320 Б,fwd,22.1021530403044,22.02269888113683,synthetic:road-v0,1
1.0,0.6927083333333334,+ менша одиниця 640→320 Б,fwd,25.240084229483838,25.240084229483838,synthetic:road-v5,1
0.875,0.65625,+ менша одиниця 640→320 Б,fwd,27.220688084249783,26.45915982326294,synthetic:smooth-v0,1
0.8333333333333334,0.6197916666666666,+ менша одиниця 640→320 Б,fwd,29.025363514986164,27.857612188491157,synthetic:targets-v0,1
0.8333333333333334,0.5885416666666666,+ менша одиниця 640→320 Б,fwd,26.603876674989156,26.10777227843488,synthetic:targets-v7,1
1.0,0.7369791666666666,+ сильніший FEC nsym 96→128,fwd,23.87979641869727,23.87979641869727,synthetic:clouds-v0,2
1.0,0.9114583333333334,+ сильніший FEC nsym 96→128,fwd,30.03457652218337,30.03457652218337,synthetic:clouds-v4,2
1.0,0.8020833333333334,+ сильніший FEC nsym 96→128,fwd,23.312615466255767,23.312615466255767,synthetic:edges-v0,2
1.0,0.875,+ сильніший FEC nsym 96→128,fwd,26.690736607034932,26.690736607034932,synthetic:edges-v9,2
1.0,0.9322916666666666,+ сильніший FEC nsym 96→128,fwd,19.529508276126208,19.529508276126208,synthetic:grid-v0,2
0.9583333333333334,0.8541666666666666,+ сильніший FEC nsym 96→128,fwd,30.985974165740572,30.55104091043786,synthetic:horizon-v0,2
1.0,0.890625,+ сильніший FEC nsym 96→128,fwd,32.784644764362035,32.784644764362035,synthetic:horizon-v3,2
0.9166666666666666,0.8072916666666666,+ сильніший FEC nsym 96→128,fwd,26.524184223956777,25.55170859892203,synthetic:illumination-v0,2
0.9583333333333334,0.8177083333333334,+ сильніший FEC nsym 96→128,fwd,31.702036086109597,31.702036086109597,synthetic:lowlight-v0,2
1.0,0.9635416666666666,+ сильніший FEC nsym 96→128,fwd,36.49216542472295,36.49216542472295,synthetic:lowlight-v8,2
0.9583333333333334,0.8177083333333334,+ сильніший FEC nsym 96→128,fwd,25.793240131776656,25.627660511621205,synthetic:road-v0,2
