channel,clip,count,frame_id,job_id,method,repetition,scene,status
moderate,clip_horizon_slow_v0,1,0,039d246649283c39,B0d,1,synthetic:horizon-v0,payload_unrecoverable
moderate,clip_horizon_slow_v0,8,1,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
moderate,clip_horizon_slow_v0,4,2,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
moderate,clip_horizon_slow_v0,8,3,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
moderate,clip_horizon_slow_v0,8,4,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
moderate,clip_horizon_slow_v0,8,5,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
moderate,clip_horizon_slow_v0,8,6,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
moderate,clip_horizon_slow_v0,8,7,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
moderate,clip_horizon_slow_v0,8,8,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
moderate,clip_horizon_slow_v0,8,9,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
moderate,clip_horizon_slow_v0,8,10,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
moderate,clip_horizon_slow_v0,4,11,039d246649283c39,B0d,1,synthetic:horizon-v0,no_sync
moderate,clip_horizon_slow_v0,2,12,039d246649283c39,B0d,1,synthetic:horizon-v0,payload_unrecoverable
moderate,clip_horizon_slow_v0,8,13,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
moderate,clip_horizon_slow_v0,3,14,039d246649283c39,B0d,1,synthetic:horizon-v0,payload_unrecoverable
moderate,clip_horizon_slow_v0,8,15,039d246649283c39,B0d,1,synthetic:horizon-v0,verified
harsh,clip_horizon_slow_v0,8,0,fdb469422e1ce72d,B0d,3,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,1,fdb469422e1ce72d,B0d,3,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,2,fdb469422e1ce72d,B0d,3,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,3,fdb469422e1ce72d,B0d,3,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,4,4,fdb469422e1ce72d,B0d,3,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,4,5,fdb469422e1ce72d,B0d,3,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,6,fdb469422e1ce72d,B0d,3,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,7,fdb469422e1ce72d,B0d,3,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,8,fdb469422e1ce72d,B0d,3,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,9,fdb469422e1ce72d,B0d,3,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,10,fdb469422e1ce72d,B0d,3,synthetic:horizon-v0,header_unrecoverable
