channel_value,clip,corrected_symbols,coverage,detail,estimated_fraction,frame,frame_id,max_age_frames,method,payload_bytes,psnr_full,psnr_verified,rasters,repetition,scene,ssim_full,ssim_verified,stale_fraction,status,status_auth_failed,status_filler,status_fragment_recovered,status_frame_verified,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_raster_dropped,status_verified,symbol_error_denominator,symbol_errors_pre_fec,units_rejected,units_sent,units_verified,wire_bytes,x_est_dx,x_est_dy,x_filler_units,x_fragments,x_fragments_recovered,x_rasters_delivered,x_repetitions_received,x_repetitions_sent,x_segments,x_sync_score,x_units_from_other_frames,x_units_per_raster
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,14,14.0,0.0,B0a,0.0,31.350213128565922,31.350213128565922,1.0,4.0,synthetic:horizon-v0,0.9020525949737498,0.9020525949737498,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9820713738517374,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,1,1.0,0.0,B0a,0.0,22.944685159195657,22.944685159195657,1.0,0.0,synthetic:horizon-v0,0.5356080915487252,0.5356080915487252,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9586416045672426,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,4,4.0,0.0,B0a,0.0,24.220421104999545,24.220421104999545,1.0,0.0,synthetic:horizon-v0,0.544107127770559,0.544107127770559,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9661218121117368,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,7,7.0,0.0,B0a,0.0,22.978024226069532,22.978024226069532,1.0,0.0,synthetic:horizon-v0,0.5129599320824668,0.5129599320824668,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9540050707763473,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,10,10.0,0.0,B0a,0.0,26.079142170496652,26.079142170496652,1.0,0.0,synthetic:horizon-v0,0.5810135156152656,0.5810135156152656,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9462500755050787,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,13,13.0,0.0,B0a,0.0,12.766312821009736,12.766312821009736,1.0,0.0,synthetic:horizon-v0,0.5340036987037903,0.5340036987037903,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,4.0,6.0,,,,,,,,0.7291098180485991,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,0,0.0,0.0,B0a,0.0,25.648973835890892,25.648973835890892,1.0,1.0,synthetic:horizon-v0,0.5582206004294378,0.5582206004294378,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.934752398937727,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,3,3.0,0.0,B0a,0.0,26.249548129340646,26.249548129340646,1.0,1.0,synthetic:horizon-v0,0.5701288465348486,0.5701288465348486,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.958892033692228,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,6,6.0,0.0,B0a,0.0,25.696965431129843,25.696965431129843,1.0,1.0,synthetic:horizon-v0,0.5635513978666884,0.5635513978666884,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9571866556951206,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,9,9.0,0.0,B0a,0.0,21.533357860108566,21.533357860108566,1.0,1.0,synthetic:horizon-v0,0.4921303537869374,0.4921303537869374,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9293862965547752,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,12,12.0,0.0,B0a,0.0,21.27316742964478,21.27316742964478,1.0,1.0,synthetic:horizon-v0,0.47208530476108174,0.47208530476108174,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,4.0,1.0,,,,,,,,0.9359975388662183,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,15,15.0,0.0,B0a,0.0,24.91315629474066,24.91315629474066,1.0,1.0,synthetic:horizon-v0,0.5571950037748733,0.5571950037748733,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9706048142156345,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,2,2.0,0.0,B0a,0.0,21.553415790506797,21.553415790506797,1.0,2.0,synthetic:horizon-v0,0.4934884826739994,0.4934884826739994,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9553358181820913,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,5,5.0,0.0,B0a,0.0,22.527249027214893,22.527249027214893,1.0,2.0,synthetic:horizon-v0,0.5197551693975772,0.5197551693975772,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9524953988623145,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,8,8.0,0.0,B0a,0.0,23.223966980743192,23.223966980743192,1.0,2.0,synthetic:horizon-v0,0.5415653395064813,0.5415653395064813,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9427694273405488,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,11,11.0,0.0,B0a,0.0,23.70567004516434,23.70567004516434,1.0,2.0,synthetic:horizon-v0,0.5417825930593766,0.5417825930593766,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,4.0,1.0,,,,,,,,0.9296852012114022,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,14,14.0,0.0,B0a,0.0,23.904554332440043,23.904554332440043,1.0,2.0,synthetic:horizon-v0,0.5442429869833308,0.5442429869833308,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9619518154968044,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,1,1.0,0.0,B0a,0.0,19.85963953097958,19.85963953097958,1.0,0.0,synthetic:horizon-v0,0.7241437931591568,0.7241437931591568,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.959963738153817,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,4,4.0,0.0,B0a,0.0,15.076659603991143,15.076659603991143,1.0,0.0,synthetic:horizon-v0,0.41964388116403084,0.41964388116403084,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0202963918533672,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,7,7.0,0.0,B0a,0.0,20.58860691400701,20.58860691400701,1.0,0.0,synthetic:horizon-v0,0.6754893216789384,0.6754893216789384,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9528800718353004,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,10,10.0,0.0,B0a,0.0,17.15960835765906,17.15960835765906,1.0,0.0,synthetic:horizon-v0,0.5755885153638086,0.5755885153638086,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9740141119465394,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,13,13.0,0.0,B0a,0.0,18.1798911028885,18.1798911028885,1.0,0.0,synthetic:horizon-v0,0.6143510168195502,0.6143510168195502,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9880652570955529,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,0,0.0,0.0,B0a,0.0,11.044672713687433,11.044672713687433,1.0,3.0,synthetic:horizon-v0,0.31344332365009014,0.31344332365009014,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,0.24558235672618897,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,3,3.0,0.0,B0a,0.0,23.34536468927954,23.34536468927954,1.0,3.0,synthetic:horizon-v0,0.5106383379341103,0.5106383379341103,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,4.0,1.0,,,,,,,,0.9309515340535809,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,6,6.0,0.0,B0a,0.0,23.08590140367686,23.08590140367686,1.0,3.0,synthetic:horizon-v0,0.5167043304057667,0.5167043304057667,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9513809375209271,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,9,9.0,0.0,B0a,0.0,23.320182442496726,23.320182442496726,1.0,3.0,synthetic:horizon-v0,0.5366701575787299,0.5366701575787299,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9507374049870431,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,12,12.0,0.0,B0a,0.0,24.036146144292626,24.036146144292626,1.0,3.0,synthetic:horizon-v0,0.5541538998728047,0.5541538998728047,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9633411886321039,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,15,15.0,0.0,B0a,0.0,22.005844940086288,22.005844940086288,1.0,3.0,synthetic:horizon-v0,0.512319483977015,0.512319483977015,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,4.0,1.0,,,,,,,,0.9367911867146604,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,2,2.0,0.0,B0a,0.0,25.96001550379063,25.96001550379063,1.0,4.0,synthetic:horizon-v0,0.5664080199280124,0.5664080199280124,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.9217348008471254,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,5,5.0,0.0,B0a,0.0,21.590209328746454,21.590209328746454,1.0,4.0,synthetic:horizon-v0,0.5156464409886251,0.5156464409886251,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,4.0,1.0,,,,,,,,0.9596480945054161,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,8,8.0,0.0,B0a,0.0,21.968113340793835,21.968113340793835,1.0,4.0,synthetic:horizon-v0,0.503522678880807,0.503522678880807,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0.935106783175883,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,11,11.0,0.0,B0a,0.0,22.60893972353508,22.60893972353508,1.0,4.0,synthetic:horizon-v0,0.5226915583504046,0.5226915583504046,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,4.0,1.0,,,,,,,,0.9305538119194158,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,14,14.0,0.0,B0a,0.0,24.981980028328223,24.981980028328223,1.0,4.0,synthetic:horizon-v0,0.5760646216636275,0.5760646216636275,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,4.0,1.0,,,,,,,,0.9126152534461762,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,1,1.0,0.0,B0a,0.0,23.87743092094004,23.87743092094004,1.0,1.0,synthetic:horizon-v0,0.7825647979443371,0.7825647979443371,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.973937193545395,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,4,4.0,0.0,B0a,0.0,17.819539676066864,17.819539676066864,1.0,1.0,synthetic:horizon-v0,0.5867228806771945,0.5867228806771945,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9823168573466218,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,7,7.0,0.0,B0a,0.0,10.585891740528957,10.585891740528957,1.0,1.0,synthetic:horizon-v0,0.32041585848383275,0.32041585848383275,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,-5.0,,,,,,,,0.28068703858184785,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,10,10.0,0.0,B0a,0.0,17.394016426917517,17.394016426917517,1.0,1.0,synthetic:horizon-v0,0.5636966905765126,0.5636966905765126,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9728484817006366,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,13,13.0,0.0,B0a,0.0,16.891651537012027,16.891651537012027,1.0,1.0,synthetic:horizon-v0,0.53061775181336,0.53061775181336,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9773123861697017,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,0,0.0,0.0,B0a,0.0,15.921140528584253,15.921140528584253,1.0,2.0,synthetic:horizon-v0,0.48880876540676654,0.48880876540676654,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9434084011434144,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,3,3.0,0.0,B0a,0.0,15.363158673371998,15.363158673371998,1.0,2.0,synthetic:horizon-v0,0.46093607559100286,0.46093607559100286,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.6125572330962912,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,6,6.0,0.0,B0a,0.0,15.71529791732528,15.71529791732528,1.0,2.0,synthetic:horizon-v0,0.48731291232216484,0.48731291232216484,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9786125655278618,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,9,9.0,0.0,B0a,0.0,20.66828626642131,20.66828626642131,1.0,2.0,synthetic:horizon-v0,0.7518354239115522,0.7518354239115522,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9766209843979841,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,12,12.0,0.0,B0a,0.0,17.244124697361872,17.244124697361872,1.0,2.0,synthetic:horizon-v0,0.5517441033246916,0.5517441033246916,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9793550551378111,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,15,15.0,0.0,B0a,0.0,17.715772670445258,17.715772670445258,1.0,2.0,synthetic:horizon-v0,0.6110377242318786,0.6110377242318786,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9761749147336344,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,2,2.0,0.0,B0a,0.0,17.572299705184875,17.572299705184875,1.0,3.0,synthetic:horizon-v0,0.6151303405669849,0.6151303405669849,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9984615250954616,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,5,5.0,0.0,B0a,0.0,20.145096939944,20.145096939944,1.0,3.0,synthetic:horizon-v0,0.7108744353736373,0.7108744353736373,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.974265793604604,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,8,8.0,0.0,B0a,0.0,23.110551753106705,23.110551753106705,1.0,3.0,synthetic:horizon-v0,0.7801049447165402,0.7801049447165402,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9865316024404649,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,11,11.0,0.0,B0a,0.0,19.000673877359905,19.000673877359905,1.0,3.0,synthetic:horizon-v0,0.6557793239211877,0.6557793239211877,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.977697239765379,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,14,14.0,0.0,B0a,0.0,16.17236613613253,16.17236613613253,1.0,3.0,synthetic:horizon-v0,0.48879016541177056,0.48879016541177056,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9639676637701089,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,1,1.0,0.0,B0a,0.0,17.138677395010404,17.138677395010404,1.0,4.0,synthetic:horizon-v0,0.570569679410059,0.570569679410059,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9686517136191763,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,4,4.0,0.0,B0a,0.0,19.87438672762393,19.87438672762393,1.0,4.0,synthetic:horizon-v0,0.6862844949241297,0.6862844949241297,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9584630535344726,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,7,7.0,0.0,B0a,0.0,24.925675249785236,24.925675249785236,1.0,4.0,synthetic:horizon-v0,0.7850858413241376,0.7850858413241376,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9626530856030573,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,10,10.0,0.0,B0a,0.0,18.675088244754683,18.675088244754683,1.0,4.0,synthetic:horizon-v0,0.6484519869060239,0.6484519869060239,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9710643079863126,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,13,13.0,0.0,B0a,0.0,20.656142615984926,20.656142615984926,1.0,4.0,synthetic:horizon-v0,0.726612686715078,0.726612686715078,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9500388189954927,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,0,0.0,0.0,B0a,0.0,10.749649916617074,10.749649916617074,1.0,0.0,synthetic:horizon-v0,0.023619797384434645,0.023619797384434645,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,10.0,-4.0,,,,,,,,0.03951700429230319,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,3,3.0,0.0,B0a,0.0,18.95275842439966,18.95275842439966,1.0,0.0,synthetic:horizon-v0,0.2115103740010742,0.2115103740010742,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8908291130797552,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,6,6.0,0.0,B0a,0.0,16.306171377796886,16.306171377796886,1.0,0.0,synthetic:horizon-v0,0.16743865776767197,0.16743865776767197,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8680498891177428,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,9,9.0,0.0,B0a,0.0,16.593758426291508,16.593758426291508,1.0,0.0,synthetic:horizon-v0,0.1755901500838926,0.1755901500838926,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8820711684607604,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,12,12.0,0.0,B0a,0.0,19.537854437337398,19.537854437337398,1.0,0.0,synthetic:horizon-v0,0.21976832819121384,0.21976832819121384,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8200643854843143,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,15,15.0,0.0,B0a,0.0,18.194028335985923,18.194028335985923,1.0,0.0,synthetic:horizon-v0,0.20284169084224135,0.20284169084224135,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8326039381193626,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,2,2.0,0.0,B0a,0.0,18.142190479164302,18.142190479164302,1.0,1.0,synthetic:horizon-v0,0.19739521158810916,0.19739521158810916,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8668759118493554,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,5,5.0,0.0,B0a,0.0,20.50936803497535,20.50936803497535,1.0,1.0,synthetic:horizon-v0,0.22464591706731585,0.22464591706731585,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8806181489102254,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,8,8.0,0.0,B0a,0.0,16.611951819264206,16.611951819264206,1.0,1.0,synthetic:horizon-v0,0.1659253976295322,0.1659253976295322,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8687144851221581,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,11,11.0,0.0,B0a,0.0,17.589986875199312,17.589986875199312,1.0,1.0,synthetic:horizon-v0,0.19736340056444004,0.19736340056444004,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8962923799844246,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,14,14.0,0.0,B0a,0.0,12.642583717520704,12.642583717520704,1.0,1.0,synthetic:horizon-v0,0.21993601569553953,0.21993601569553953,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,7.0,,,,,,,,0.574396809820191,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,1,1.0,0.0,B0a,0.0,20.654868971040635,20.654868971040635,1.0,3.0,synthetic:horizon-v0,0.22513809421440342,0.22513809421440342,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8758476835838824,,
nan,clip_horizon_slow_v0,0.0,0.0,,0.0,4,4.0,0.0,B0a,0.0,14.331946873737396,nan,1.0,3.0,synthetic:horizon-v0,0.7731588259758088,nan,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,,,,,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,7,7.0,0.0,B0a,0.0,17.3173744897849,17.3173744897849,1.0,3.0,synthetic:horizon-v0,0.16914409285536655,0.16914409285536655,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8939569782742465,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,10,10.0,0.0,B0a,0.0,17.67900847310217,17.67900847310217,1.0,3.0,synthetic:horizon-v0,0.17997064520605402,0.17997064520605402,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8590249969295285,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,13,13.0,0.0,B0a,0.0,16.788799579128643,16.788799579128643,1.0,3.0,synthetic:horizon-v0,0.17532558092326722,0.17532558092326722,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8733891028063846,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,0,0.0,0.0,B0a,0.0,11.500311242577013,11.500311242577013,1.0,4.0,synthetic:horizon-v0,0.18831225587860334,0.18831225587860334,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,-3.0,,,,,,,,0.29571080471009636,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,3,3.0,0.0,B0a,0.0,17.39352854252527,17.39352854252527,1.0,4.0,synthetic:horizon-v0,0.18288555774510393,0.18288555774510393,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8570270913885711,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,6,6.0,0.0,B0a,0.0,18.9814242002104,18.9814242002104,1.0,4.0,synthetic:horizon-v0,0.2117896845247221,0.2117896845247221,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8559574761387371,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,9,9.0,0.0,B0a,0.0,12.440619651034211,12.440619651034211,1.0,4.0,synthetic:horizon-v0,0.08811743112141805,0.08811743112141805,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,4.0,1.0,,,,,,,,0.3064823278756793,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,12,12.0,0.0,B0a,0.0,18.39349857878146,18.39349857878146,1.0,4.0,synthetic:horizon-v0,0.20168477768479942,0.20168477768479942,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8683452570112998,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,15,15.0,0.0,B0a,0.0,11.791994185739576,11.791994185739576,1.0,4.0,synthetic:horizon-v0,0.08227532961226493,0.08227532961226493,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,4.0,2.0,,,,,,,,0.382004945775241,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,2,2.0,0.0,B0a,0.0,19.999883006951332,19.999883006951332,1.0,2.0,synthetic:horizon-v0,0.22074767539463172,0.22074767539463172,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8528909804053249,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,5,5.0,0.0,B0a,0.0,11.807542426478781,11.807542426478781,1.0,2.0,synthetic:horizon-v0,0.13285432570789726,0.13285432570789726,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,7.0,6.0,,,,,,,,0.26197374678134205,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,8,8.0,0.0,B0a,0.0,17.554571302271942,17.554571302271942,1.0,2.0,synthetic:horizon-v0,0.19584749865636608,0.19584749865636608,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8979499468565441,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,11,11.0,0.0,B0a,0.0,16.7542788805127,16.7542788805127,1.0,2.0,synthetic:horizon-v0,0.16638331379014737,0.16638331379014737,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.85539527830935,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,14,14.0,0.0,B0a,0.0,18.72829941681486,18.72829941681486,1.0,2.0,synthetic:horizon-v0,0.21413712486772316,0.21413712486772316,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8724216761512458,,
nan,clip_horizon_slow_v0,0.0,1.0,,0.0,1,1.0,0.0,B0a-R,0.0,53.35035281561396,53.35035281561396,3.0,0.0,synthetic:horizon-v0,0.9973609835368039,0.9973609835368039,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
