authenticated,corrected_symbols,coverage,estimated_fraction,frame_id,max_age_frames,method,payload_bytes,provenance,psnr_full,psnr_verified,rasters,realisation,resynchronised,source,ssim_full,ssim_verified,stale_fraction,status_auth_failed,status_filler,status_fragment_ok,status_frame_incomplete,status_frame_verified,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_coverage_meaning,x_est_dx,x_est_dy,x_filler_units,x_fragments,x_fragments_recovered,x_segments,x_sync_score,x_units_per_raster
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,23.784046938912432,23.784046938912432,1,4,False,seq_texture_fast,0.9045866452256442,0.9045866452256442,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.950072008363054,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,17.40524746410592,17.40524746410592,1,4,False,seq_texture_fast,0.6304552488382378,0.6304552488382378,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9643205122705859,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,23.516282074236877,23.516282074236877,1,4,False,seq_texture_fast,0.8978353892472336,0.8978353892472336,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.961966723085581,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,20.566330783854628,20.566330783854628,1,4,False,seq_texture_fast,0.8167187334169732,0.8167187334169732,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9826385721717273,
False,2684,1.0,0.0,0,0.0,B0d,919,synthetic,36.483156884500104,36.483156884500104,2,0,True,still_smooth,0.8870704724556445,0.8870704724556445,0.0,,,,,,,,,,8,39552,0.13794498381877024,True,0,8,8,9888,False,,,,0,,,8,,4
False,154,0.0,1.0,0,0.0,B0d,919,synthetic,14.334671509798067,nan,2,1,True,still_smooth,0.7758121835948003,nan,0.0,,,,,,,,4,4,,39552,0.408373786407767,False,8,8,0,9888,False,,,,0,,,8,,4
False,821,0.5,0.5,0,0.0,B0d,919,synthetic,20.666811486025665,36.498893240494844,2,2,True,still_smooth,0.8699534624176725,0.8870589347759278,0.0,,,,,,,,4,,4,39552,0.3440786812297735,False,4,8,4,9888,False,,,,0,,,8,,4
False,1986,1.0,0.0,0,0.0,B0d,919,synthetic,36.483156884500104,36.483156884500104,2,3,True,still_smooth,0.8870704724556445,0.8870704724556445,0.0,,,,,,,,,,8,39552,0.10515271035598706,True,0,8,8,9888,False,,,,0,,,8,,4
False,2361,1.0,0.0,0,0.0,B0d,919,synthetic,36.483156884500104,36.483156884500104,2,4,True,still_smooth,0.8870704724556445,0.8870704724556445,0.0,,,,,,,,,,8,39552,0.13023361650485438,True,0,8,8,9888,False,,,,0,,,8,,4
False,1331,0.5,0.5,0,0.0,B0d,3054,synthetic,18.675058999664152,24.482937078462733,2,0,True,still_text,0.6922504886165578,0.8743544523177785,0.0,,,,,,,,,4,4,39552,0.17480784789644013,True,4,8,4,9888,False,,,,0,,,8,,4
